,Username,Description,Location,Followers,Following,TotalTweets,RetweetCount,DateTime,FullTweetText,Hashtags
189,SofttechEngg,"Established in 1996, @SofttechEngg empowers business transformation through software products and solutions that are built on deep domain expertise. #AEC","Baner , Pune",816,4999,603,2,2018-08-06 12:47:46,"While delivering comprehensive reporting and dashboard features,  #OPTICON® can be accessed on #mobile devices, giving project information on the go. 
Read More Here: https://t.co/dhtneexfJW
#building #smartcity #DigitalTransformation #AEC #BIM https://t.co/hDNL7ShSpT","['OPTICON', 'mobile', 'building', 'smartcity', 'DigitalTransformation', 'AEC', 'BIM']"
190,Ashtala,"আমি বাংলাদেশী, আমি গর্বিত (Proud to be a Bangladeshi)

#ProudBANGLADESHI
#JoyBangla 
#JoyBangabandhu
#BANGLADESH
#teamSILVA","Dhaka, Bangladesh",2628,176,65023,10,2009-07-10 20:35:28,RT @albd1971: #Digitisation ensures transparency in #Bangladesh’s #socialsafety net payments: 1.23 million beneficiaries are receiving SS a…,"['Digitisation', 'Bangladesh', 'socialsafety']"
191,AxesoStore,"The Word Of Accessories
https://t.co/cukrXdJDrF",,3,0,326,0,2020-12-26 06:56:12,"Silicone Cooking Utensils Set 
Buy Now For $ 32.00 
FREE Shipping
https://t.co/O6ZHZeb60Q
Tweet a friend who would love this!

AxesoStore The world of #accessories

#Mobile
#Fashion
#Car
#Gamers ️
#Gym 
#Swimming 
#Kitchen
#Pets https://t.co/q7XM9CW2ib","['accessories', 'Mobile', 'Fashion', 'Car', 'Gamers', 'Gym', 'Swimming', 'Kitchen', 'Pets']"
192,MobileBot01,"A Twitter bot, which retweet tweets with hashtags #mobile, #iOS, #android in their content. Created by @noorulain_ali.","Dubai, United Arab Emirates",243,42,32683,1,2020-06-07 05:50:29,RT @LYBObiz: #Mobiletraffic accounts for over 50% of #webtraffic. Leaving your mobile performance unoptimized isn’t really an option!  #ent…,"['Mobiletraffic', 'webtraffic']"
193,LYBObiz,"Websites & Hosting, Domains, Emails, Marketing, Security. #websitebuilder #websites #domainnames #entrepreneur #onlinebusiness #ecommerce Call 24hr 480-624-2500",United States,2544,1593,15495,1,2010-02-01 07:50:47,"#Mobiletraffic accounts for over 50% of #webtraffic. Leaving your mobile performance unoptimized isn’t really an option!  #entrepreneur #cybersecurity #mobile #web #internet 
 https://t.co/zk2Ej6qCjL","['Mobiletraffic', 'webtraffic', 'entrepreneur', 'cybersecurity', 'mobile', 'web', 'internet']"
194,LegendLakeNet,Legend Lake Technologies | Software development and cloud hosting | LegendLakeTech@gmail.com,"Legend Lake, Wisconsin",9,43,10788,1,2020-09-15 07:01:27,"Legend Lake Technologies

- Websites from $ 475/yr
- Secure cloud hosting
- Custom desktop apps
- Dynamic media bots
- Complex databases
- Mobile apps

 #Mobile #Web #Desktop #Server #Code #Cloud #MondayMotivation #MondayThoughts #WorkingFromHome https://t.co/Z4MqT7ubWC","['Mobile', 'Web', 'Desktop', 'Server', 'Code', 'Cloud', 'MondayMotivation', 'MondayThoughts', 'WorkingFromHome']"
195,DataAugmented,"Data Scientist by day, geek tech gamer junky by night; welcome to my augmented stream of consciousness 😁

#FreeSegaMasterTim",,6637,6836,473165,1,2019-11-29 08:28:30,OnePlus recruits Hasselblad for three-year smartphone imaging deal https://t.co/vRzOKyTKWh #hasselblad #Hardware #OnePlus #Mobile,"['hasselblad', 'Hardware', 'OnePlus', 'Mobile']"
196,flyingeze,"We inform, educate, and entertain - wherever you are, whatever your age.",,1432,1634,116050,0,2015-03-09 13:22:41,"OnePlus recruits Hasselblad for three-year smartphone imaging deal
#Mobile #Hardware #Hasselblad #Oneplus
https://t.co/jvtV4YQare","['Mobile', 'Hardware', 'Hasselblad', 'Oneplus']"
197,SkateMapper,"SkateMapper
https://t.co/KvOdTjH7w4",Planet Earth,85,320,9120,0,2021-01-05 01:51:15,"Tony Thrasher &amp; Beatz Freq - Kingdom (Original Mix) 
#soundcloud
#skateboarding
#tonythrasherbeatzfreqkingdomoriginalmix
#mobile apps
https://t.co/5DmKreXIDQ","['soundcloud', 'skateboarding', 'tonythrasherbeatzfreqkingdomoriginalmix', 'mobile']"
198,InfoblazeINDIA,Business News - India -From top & authentic sources -Also Middle East @InfoblazeME Southeast Asia @InfoblazeSEA #Infoblaze A https://t.co/P7ZsA6TBDu  initiative,India,296,41,64503,0,2012-12-02 07:28:49,"#Apple to soon make #iPhone12 in India, shift 7-10% of capacity from #China

#India #Business #Mobile #SmartPhone #iPhone 
https://t.co/yAi61rclMe
Via https://t.co/JLKU7OyC4d https://t.co/LNI2Udhnrf","['Apple', 'iPhone12', 'China', 'India', 'Business', 'Mobile', 'SmartPhone', 'iPhone']"
199,Caresortweb,#CareSort #Web #Solutions is a leading and globally accepted #IT solution provider.🙂,"Mohali, India",345,1047,25040,0,2017-09-19 11:50:29,"Don’t Let “#Mobile First” Steer You “#Mobile #Wrong”
https://t.co/QcwN4HCyH5 https://t.co/E3Wx4t1cva","['Mobile', 'Mobile', 'Wrong']"
200,ennomnom,App Business - Developer & Marketing,,5615,9306,127663,3,2015-11-15 18:39:00,"RT @Exemplary4U: Our company number has changed 👇🏼
.
.
https://t.co/cbhETJq9Ms 

#app #android #ios #design #ui #technology #ux #appdesign…","['app', 'android', 'ios', 'design', 'ui', 'technology', 'ux', 'appdesign']"
201,ennomnom,App Business - Developer & Marketing,,5615,9306,127663,1,2015-11-15 18:39:00,RT @agtsindia: There has been an #increase in the #number of #mobileapp #development companies in #Kolkata. Get an idea of how #IoT #techno…,"['increase', 'number', 'mobileapp', 'development', 'Kolkata', 'IoT']"
202,agtsindia,"SEO & Web Design Company Kolkata, India.","Kolkata, India",1332,734,2655,1,2009-08-31 09:15:25,"There has been an #increase in the #number of #mobileapp #development companies in #Kolkata. Get an idea of how #IoT #technology can be #beneficial for #mobileappdevelopment. 
Read this blog, https://t.co/f4MfBKSCeI
#AGTSIndia
#appdevelopmentagency
#mobile #apps #DigitalMarketing","['increase', 'number', 'mobileapp', 'development', 'Kolkata', 'IoT', 'technology', 'beneficial', 'mobileappdevelopment', 'AGTSIndia', 'appdevelopmentagency', 'mobile', 'apps', 'DigitalMarketing']"
203,fluttbot,"I retweet your tweets with #flutter

Write me to add more hastags! 👇

made by @alfredobs97",,1136,4,120437,10,2020-06-29 21:29:08,RT @anson_ervin: With the help of @developerjamiu I as able to work through my #flutter AR configuration issues! I know it's not much yet b…,['flutter']
204,anson_ervin,"Just another programmer 😃.
Co-Owner of AnsonErvin Inc.
Partner @Idris_Dails
Email: anson.ervin@ansonervin.com
Github: https://t.co/6Flsc14ofb","Hopkins, MN",118,241,185,10,2021-02-26 01:58:36,RT @anson_ervin: With the help of @developerjamiu I as able to work through my #flutter AR configuration issues! I know it's not much yet b…,['flutter']
205,Gamergirl88Girl,"I am Digital Marketing Specialist i can help you to boost your Business to the next level. I specialize in ASO ( App Store Optimization), SEO, SEM, PPC, etc",,401,1297,1815,0,2019-04-24 12:32:26,"Top Five TV Remote Control applications for Android in 2021 by @AbdulMa56794415 https://t.co/cXZQwemA7I 

#android #apps #Mobile #Google #TV","['android', 'apps', 'Mobile', 'Google', 'TV']"
206,the404code,I'm a bot. Follow me to get updates on the latest tech blogs and tech trends #the404code | Creator: @nitinmanocha16,,1921,1,150525,17,2020-09-29 06:59:57,"RT @whidbeyweb: 10 SEO Influencers To Follow https://t.co/4chu7V6Fi0 via @MikeSchiemer
#SEO #Google #SEM #DigitalMarketing #Adwords #Conten…","['SEO', 'Google', 'SEM', 'DigitalMarketing', 'Adwords']"
207,warehouseoffers,"https://t.co/jKRgGRjvgK - best discount prices, great deals, super bargains, massive reduced offers, top brand manufactures, quality items at low prices.",London,87,480,42858,0,2012-06-11 09:11:24,"#Anpviz 5MP HD IP PoE Camera with Microphone, Audio, IP Security Camera Outdoor Night Vision 20M Weatherproof IP66 Indoor Outdoor ONVIF Compaliant Wide Angle 2.8mm

More: https://t.co/NMEZTJNYwO

#AT #DomeCameras #Google #House #ItIs #Mobile #Office #SaverDeal https://t.co/QFUFHYKruw","['Anpviz', 'AT', 'DomeCameras', 'Google', 'House', 'ItIs', 'Mobile', 'Office', 'SaverDeal']"
208,iservice_india,"iService India - High quality of sale & repairing service - Laptop repairing, Mobile repairing, Printer repairing, Camera repair, Console Repair Service.",Bhopal,7,151,188,0,2019-09-24 09:39:46,"Women are the real architects of society. We salute all beautiful &amp; powerful women on this International Women Day.
#HappyWomensDay2021 #InternationalWomensDay  #womenempowerment #iService #india #repair #mobile #Laptop https://t.co/EvHvt2NQ6N","['HappyWomensDay2021', 'InternationalWomensDay', 'womenempowerment', 'iService', 'india', 'repair', 'mobile', 'Laptop']"
209,akay_in,"A top notch professional in payment, financial inclusion, banking and strategy
Alum: @IIMB and @IITKGP",India,199,39,170,1,2011-05-21 15:00:55,"Seems #RuPay, #visa and #MasterCard #cards are going to stay and co-exist with #Mobile  and #biometrics based payments in a #segmented manner https://t.co/0KpEusgi7I","['RuPay', 'visa', 'MasterCard', 'cards', 'Mobile', 'biometrics', 'segmented']"
210,MangiesShop,We have what you deserve!. We have wide range of high quality electronics📱 that meet your need. #smartwatches #smartwatch #xiaomi #onlineshop #samsung 🤩👍💡📸,Germany,1944,2328,4979,0,2019-10-29 10:34:51,"#smartphone, #pro, #android, #samsung, #apple, #tech, #phone, #xiaomi, #mobile, #nokia, #oneplus, #s, #gadget, #huawai, #ios, #realme, #gadgets, #technews
Show now 👉 👉https://t.co/tLLpSh8eRA or Retweet😍 https://t.co/Rt6nIiYUFC","['smartphone', 'pro', 'android', 'samsung', 'apple', 'tech', 'phone', 'xiaomi', 'mobile', 'nokia', 'oneplus', 's', 'gadget', 'huawai', 'ios', 'realme', 'gadgets', 'technews']"
211,Caresortweb,#CareSort #Web #Solutions is a leading and globally accepted #IT solution provider.🙂,"Mohali, India",345,1047,25040,0,2017-09-19 11:50:29,"#Data Show #Dramatic Shifts In #Mobile #Operating #System Share Over Time
https://t.co/QcwN4HU9yD https://t.co/pemauyJPII","['Data', 'Dramatic', 'Mobile', 'Operating', 'System']"
212,papashoppe,An store to buy quality products,,2,0,945,0,2020-04-07 16:56:28,"Share and Follow to get 5% off and FreeShipping of 
Sale Price: $ 12.99 
Website: https://t.co/WIkdbAlpb5
#PapaShoppe #shopping #store #fashion #sports #sport #fitness #womenfashion #menfashion #gadget #mobile #party #pants #dress #skirt #swimsuit #sportdevice https://t.co/2jZQNmexFi","['PapaShoppe', 'shopping', 'store', 'fashion', 'sports', 'sport', 'fitness', 'womenfashion', 'menfashion', 'gadget', 'mobile', 'party', 'pants', 'dress', 'skirt', 'swimsuit', 'sportdevice']"
213,Caresortweb,#CareSort #Web #Solutions is a leading and globally accepted #IT solution provider.🙂,"Mohali, India",345,1047,25040,0,2017-09-19 11:50:29,"Survey Suggests #Mobile #Banners Being #Replaced By #Native, #Video #Formats
https://t.co/QcwN4HU9yD https://t.co/74tE4D16d3","['Mobile', 'Banners', 'Replaced', 'Native', 'Video', 'Formats']"
214,Caresortweb,#CareSort #Web #Solutions is a leading and globally accepted #IT solution provider.🙂,"Mohali, India",345,1047,25040,0,2017-09-19 11:50:29,"#MediaBrix Brings Its #Brand Of #Mobile #Ads To Messaging #App #Kik
https://t.co/QcwN4HU9yD https://t.co/6YJzDnfygR","['MediaBrix', 'Brand', 'Mobile', 'Ads', 'App', 'Kik']"
215,5stocksinto,https://t.co/2DGAgeKzSQ - #Author - Addicted to #BigData #IoT #AI #China #manufacturing #Stocks #Vietnam #Economics #startup #webdev #mobileapps #technology #automation,WorldWide,1273,1907,4879,19,2016-08-03 03:12:05,RT @5stocksinto: 5 Russian Stocks Into Telecommunications https://t.co/HT6Juthg5p #Russia #Telecom #Stocks #Investing #5G #Satellites #Aero…,"['Russia', 'Telecom', 'Stocks', 'Investing', '5G', 'Satellites']"
216,education_24x7,"All education content. Education changes the life.
Software Developer| ML | DS | Technical Blogging at https://t.co/r2HyR2uI0M | Github: https://t.co/zMKVl7Qs3I",Delhi,1613,6,151094,3,2020-08-18 13:32:42,"RT @Exemplary4U: Our company number has changed 👇🏼
.
.
https://t.co/cbhETJq9Ms 

#app #android #ios #design #ui #technology #ux #appdesign…","['app', 'android', 'ios', 'design', 'ui', 'technology', 'ux', 'appdesign']"
217,SakibSwim,"Sakib Hasan Swim
Ex General Secretary, Dhaka College BSL
Vice President, Bangladesh Students League, Central Executive Committee","Dhaka, Bangladesh",2040,415,940,10,2018-07-03 14:05:33,RT @albd1971: #Digitisation ensures transparency in #Bangladesh’s #socialsafety net payments: 1.23 million beneficiaries are receiving SS a…,"['Digitisation', 'Bangladesh', 'socialsafety']"
218,news24x75,News Update 24x7,,630,10,76691,1,2020-08-19 06:41:04,"RT @5fH3OX6xZjIMgHa: This trending music game is super addictive 😍 fun, exciting and challenging! 💥 
Check it Out! 👉Tiles Hop👈 
#TilesHop #…",['TilesHop']
219,securitydefence,Security & Defence - New & Reviews from International Importers of Bulk Discounted Supplies.,"England, United Kingdom",157,395,10585,0,2016-11-24 21:29:38,"Sinjimoru Cell Phone Band Holder for Portable Charger, Elastic Rubber Silicone Band Lock Holder for Power Bank on iPhone, #Security Strap Bike Mount. Silicone Band Holder, White 3pc

More: https://t.co/4u7LcrjH8M

#Accessories #Cradles #Durable #Mobile #PhoneCase https://t.co/a1BlVGR6Ye","['Security', 'Accessories', 'Cradles', 'Durable', 'Mobile', 'PhoneCase']"
220,ScrupulousTech,"Scrupulous Tech Develop Website and Mobile App Since 2013. Over the years, we have provided end-to-end IT solutions to small and medium business enterprises.",India,67,18,298,0,2014-08-15 17:42:14,"We are one of the few #companies who created the best version of your brand on the web with focusing on #increase #leads and #awareness of your #business.

#seo #digital #website #mobile #application #wordpress #ppc #smm #sem #marketing #markrting #webdesign #webdesigner https://t.co/yFB7yQeZHs","['companies', 'increase', 'leads', 'awareness', 'business', 'seo', 'digital', 'website', 'mobile', 'application', 'wordpress', 'ppc', 'smm', 'sem', 'marketing', 'markrting', 'webdesign', 'webdesigner']"
221,BonSecourOyster,#alseafood,"Bon Secour Fisheries, Inc",662,375,1948,2,2011-11-28 23:23:38,RT @AJWright31: The Dauphine Shoeteria has been in my family for 99 years https://t.co/epCViURESs via @oursouthernsoul #Mobile #Alabama,"['Mobile', 'Alabama']"
222,alex_tyers,"#ICT4D #gender #edtech. Director @panoply_digital. Formerly @bbcmediaaction, @GSMAm4D, @unicefinnovate. 5ft 2 above sea level. Adult #thirdculturekid.",Kuala Lumpur - Dhaka - London,786,675,793,3,2010-10-01 07:17:06,RT @rondaz_g: Check out how women are leveraging #mobile to empower ✨ - https://t.co/ZIPEtRQOsu  The latest Gender and Mobile newsletter is…,['mobile']
223,CODM_TerpJetson,"I'm not the best, but I'm pretty good 😉🤫🚀🚀🚀🚀🥂🥂
📲📺🎦Content creator
🎮Xtreme gamer
💯Never a hater


            @terpjetson👈 main
👇YouTube channel🔥",,259,78,3338,6,2020-11-27 02:03:42,"I've been so slammed today. My apologies. Giveaway will happen tomorrow 8-9pm PST 

In the mean time, head over and give me a follow on discord and join the discord community 😁

#CoDMobile
#COD
#CallofDuty
#Mobile #gamer
https://t.co/gMOGDLL04p","['CoDMobile', 'COD', 'CallofDuty', 'Mobile', 'gamer']"
224,MobileBot01,"A Twitter bot, which retweet tweets with hashtags #mobile, #iOS, #android in their content. Created by @noorulain_ali.","Dubai, United Arab Emirates",243,42,32683,2,2020-06-07 05:50:29,"RT @LegendLakeNet: Legend Lake Technologies

- Websites from $ 475/yr
- Secure cloud hosting
- Custom desktop apps
- Dynamic media bots
- C…",[]
225,RiyaK46025101,,,1,49,61,2,2020-12-20 17:26:17,"RT @JumpingPhones: Here are the specifications- 

*Grade: Pristine A+
*Warranty: 12 months
*4.0-inch IPS LCD capacitive touchscreen
*Apple…",[]
226,LegendLakeNet,Legend Lake Technologies | Software development and cloud hosting | LegendLakeTech@gmail.com,"Legend Lake, Wisconsin",9,43,10788,2,2020-09-15 07:01:27,"Legend Lake Technologies

- Websites from $ 475/yr
- Secure cloud hosting
- Custom desktop apps
- Dynamic media bots
- Complex databases
- Mobile apps

 #Mobile #Web #Desktop #Server #Code #Cloud #SundayThoughts #SundayMotivation #SundayMorning https://t.co/ZR9sRm3q1m","['Mobile', 'Web', 'Desktop', 'Server', 'Code', 'Cloud', 'SundayThoughts', 'SundayMotivation', 'SundayMorning']"
227,TheNextTech2018,"Our mission is to make people aware and educate about latest #Technology #Programming, #Security, #AI, #BusinessIdeas, #Entertainment, #Health #Blockchain #IoT.",Worldwide,3581,4736,17089,0,2018-12-11 06:19:07,Top 6 #Mobile Commerce Trends that will command the Market in 2021 https://t.co/BC5O51nqGm #apps #mcommerce #mobileapplication #tnt2021,"['Mobile', 'apps', 'mcommerce', 'mobileapplication', 'tnt2021']"
228,arnav_muley,"Arnav aka EXCUTIØNER_ØP
Thumbnail Artist for @LJZombieYT",ZømbieSquadClan,17,67,342,7,2020-10-27 10:35:36,"RT @CODM_TerpJetson: Going to be tallying up all qualified for the giveaway so I can get it ready to go.. 

So plz

ONLY reply to this 1 ti…",[]
229,danieladulla,New tech style,"Baltimore, MD",6244,4747,4446,0,2016-07-10 07:08:03,Aadhaar Biometric Data Cannot Be Hacked Even After a.... #mobile #wireless #newestgadgets https://t.co/sVOWw9E695 https://t.co/GCIWLAsyGs,"['mobile', 'wireless', 'newestgadgets']"
230,easycloutapp,"#1 Platform for startups & businesses
💻 Manage 📊 Analyze ⬆️ Grow
Bring organic traffic & sales to your app/website for free!
No credit card required!",,252,443,629,4,2020-12-22 19:20:10,"RT @BlueNovaTech: Blue Nova Technology, LLC - Finance (Blue Wallet) / Grant Funding #LightLifePlatform #Business  #GlobalMarketing #Invento…","['LightLifePlatform', 'Business', 'GlobalMarketing']"
231,YourBestAccs,💚📲 Buy High Quality Phone Accessories Online 💜📲,,415,6,724,0,2020-05-31 10:20:25,"💙Portable Pet Water Bottle
______________________

#headphones #powerbanks #mobile #shoppingonline #gadgetshop #techtothefuture

https://t.co/jOb3J0voMA https://t.co/d1eTdPVnqR","['headphones', 'powerbanks', 'mobile', 'shoppingonline', 'gadgetshop', 'techtothefuture']"
232,joeclark947,"Learn Digital Marketing, Entrepreneurship, Project Management, Startups, Design and much more.",United States,421,95,22124,7,2017-04-27 04:47:32,RT @joeclark947: @PlayStation @Steam @Xbox @IGN @EA @ScufGaming @MLG @InsideGaming @nvidia @IntelGaming @AMD @ASTROGaming @pcgamer @Fortnit…,[]
233,IndieGameTrends,I'll retweet everything with #indiewatch and #indieGameTrends. Feed me da tweets!,Worldwide,28139,2595,1134437,2,2013-04-08 21:30:03,"RT @DecafPowered: A #mobile #action #shmup game soon coming to consoles. To be honest, not really a mobile guy, but this one looks good! Fo…","['mobile', 'action', 'shmup']"
234,boostjrp,,,619,1689,392,0,2019-06-19 09:42:18,"Finding #affordable #prepaid #mobile #phones with the options you want is easy. #Cell #phone #repair #hagerstown , Phone #repair #hagerstown visit on our website : https://t.co/7Xm1VpJZ6G https://t.co/yzAeXMTZ6h","['affordable', 'prepaid', 'mobile', 'phones', 'Cell', 'phone', 'repair', 'hagerstown', 'repair', 'hagerstown']"
235,cnxplayer,"CnX Player - Powerful 4K 10-bit ultra HD Media Player for Windows 10 (Aided by Intel) , Android & iOS. Supports Video Casting to ATV, FireTV & ChromeCast.",,353,885,7475,0,2015-09-10 08:39:19,"https://t.co/4BuaGVEgm9
4K ultra HD enabled video player

https://t.co/U45RO5Je8g

https://t.co/75eu9KPNhk

https://t.co/6WgJC8gbAm

#cnx #cnxplayer #no1 #4k #hd #hdr #uhd #ultrahd #video #media #movie #player #android #windows #windows10 #ios #iphone #ipad #mobile #phone #app https://t.co/RzgGNY5Cg9","['cnx', 'cnxplayer', 'no1', '4k', 'hd', 'hdr', 'uhd', 'ultrahd', 'video', 'media', 'movie', 'player', 'android', 'windows', 'windows10', 'ios', 'iphone', 'ipad', 'mobile', 'phone', 'app']"
236,sudhiraro,Avid Digital Transformation Leader,"New Delhi, India",13,107,98,0,2017-03-18 08:19:19,"Mk stnd 15A sockets Smart 4 public EV Chng at Mkts/Offices/Malls/Societies/Highrise parkng at FractionOfCost OutofBox soln #Plugzio #PayPerUse #Mobile #Web #NoMeter #Simple #Scalable @SwitchDelhi   
@ArvindKejriwal @kgahlot 
 @Jasmine441
 @nitin_gadkari @anandmahindra @bsesdelhi https://t.co/P1MFyavTzl","['Plugzio', 'PayPerUse', 'Mobile', 'Web', 'NoMeter', 'Simple', 'Scalable']"
237,coder_487,A bot helping coders and designers by showcasing their creation and progress.,,1105,0,231740,2,2020-10-02 05:44:47,"RT @DecafPowered: A #mobile #action #shmup game soon coming to consoles. To be honest, not really a mobile guy, but this one looks good! Fo…","['mobile', 'action', 'shmup']"
238,DecafPowered,"#SoloDev working on the upcoming #indiegame '10 Days to Jupiter'. I only #follow back active #gamedev, #composer or #pixelart content. Indie game promoter.",Enroute to Jupiter,2123,1269,3055,2,2019-10-09 06:15:38,"A #mobile #action #shmup game soon coming to consoles. To be honest, not really a mobile guy, but this one looks good! Follow @Wizards_Age for more details.

#indiedev #indiegames https://t.co/Kcaor4rCQn","['mobile', 'action', 'shmup', 'indiedev', 'indiegames']"
239,Pixalive_App,Indian first social media application. #MadeinIndia #IndianApp,Chennai,84,0,408,0,2019-12-05 05:49:44,"Create your own channel with Pixalive

Android: https://t.co/VF0IzT2s74
iOS: https://t.co/4pB36PKsbE

#Pixalive #chennel #socialmedia #app #application #photos #images #voice #videos #chats #onlinegames
#mobileapp #android #mobileapps #mobile #application #androidapp #iosapp #web https://t.co/wNl8Tej88X","['Pixalive', 'chennel', 'socialmedia', 'app', 'application', 'photos', 'images', 'voice', 'videos', 'chats', 'onlinegames', 'mobileapp', 'android', 'mobileapps', 'mobile', 'application', 'androidapp', 'iosapp', 'web']"
240,Artificialbra1n,"A basic AI driven bot, which retweet tweets that have 'Artificial Intelligence' in their content. 

-created by @harshamullapud1 using Py",,879,6,307477,2,2020-10-05 03:21:45,"RT @BlueNovaTech: Blue Nova Technology, LLC - Family &amp; Friends Discounts #LightLifePlatform #Business  #GlobalMarketing #InventoryTracking…","['LightLifePlatform', 'Business', 'GlobalMarketing', 'InventoryTracking']"
241,SantchiWeb,"We create fresh, modern web spaces tailored to the financial services sector. We’ve been working in the industry with IFAs for over 10 years.",Wirral,8158,4322,578806,3,2015-02-25 01:22:52,"RT @BlueNovaTech: Blue Nova Technology, LLC - Finance (Blue Wallet) #LightLifePlatform #Business  #GlobalMarketing #InventoryTracking  #Mob…","['LightLifePlatform', 'Business', 'GlobalMarketing', 'InventoryTracking']"
242,Artificialbra1n,"A basic AI driven bot, which retweet tweets that have 'Artificial Intelligence' in their content. 

-created by @harshamullapud1 using Py",,879,6,307477,3,2020-10-05 03:21:45,"RT @BlueNovaTech: Blue Nova Technology, LLC - Finance (Blue Wallet) #LightLifePlatform #Business  #GlobalMarketing #InventoryTracking  #Mob…","['LightLifePlatform', 'Business', 'GlobalMarketing', 'InventoryTracking']"
243,Artificialbra1n,"A basic AI driven bot, which retweet tweets that have 'Artificial Intelligence' in their content. 

-created by @harshamullapud1 using Py",,879,6,307477,2,2020-10-05 03:21:45,"RT @BlueNovaTech: Blue Nova Technology, LLC - Finance (Blue Wallet) / Financial Services #LightLifePlatform #Business  #GlobalMarketing #In…","['LightLifePlatform', 'Business', 'GlobalMarketing']"
244,Artificialbra1n,"A basic AI driven bot, which retweet tweets that have 'Artificial Intelligence' in their content. 

-created by @harshamullapud1 using Py",,879,6,307477,2,2020-10-05 03:21:45,"RT @BlueNovaTech: Blue Nova Technology, LLC - Finance (Blue Wallet) / Accounting Services #LightLifePlatform #Business  #GlobalMarketing #I…","['LightLifePlatform', 'Business', 'GlobalMarketing']"
245,Artificialbra1n,"A basic AI driven bot, which retweet tweets that have 'Artificial Intelligence' in their content. 

-created by @harshamullapud1 using Py",,879,6,307477,4,2020-10-05 03:21:45,"RT @BlueNovaTech: Blue Nova Technology, LLC - Finance (Blue Wallet) / Grant Funding #LightLifePlatform #Business  #GlobalMarketing #Invento…","['LightLifePlatform', 'Business', 'GlobalMarketing']"
246,Padgician,Hockey repairman • Tetris Champ • The Cobbler next door,"San Jose, CA",176,550,1342,0,2014-03-03 21:47:38,"40th bday wish list. I’m not kidding. 

#LumpiaAndSharpening #AirFryer #WarmerTray #Van #ConvectionOven #Birthday #Wish #Mobile #BAHR #MobileBAHR #FreeCandy #Van https://t.co/ej8PHYKig3","['LumpiaAndSharpening', 'AirFryer', 'WarmerTray', 'Van', 'ConvectionOven', 'Birthday', 'Wish', 'Mobile', 'BAHR', 'MobileBAHR', 'FreeCandy', 'Van']"
247,Artificialbra1n,"A basic AI driven bot, which retweet tweets that have 'Artificial Intelligence' in their content. 

-created by @harshamullapud1 using Py",,879,6,307477,3,2020-10-05 03:21:45,"RT @BlueNovaTech: Blue Nova Technology, LLC - Finance (Blue Wallet) / Investments #LightLifePlatform #Business  #GlobalMarketing #Inventory…","['LightLifePlatform', 'Business', 'GlobalMarketing']"
248,Artificialbra1n,"A basic AI driven bot, which retweet tweets that have 'Artificial Intelligence' in their content. 

-created by @harshamullapud1 using Py",,879,6,307477,2,2020-10-05 03:21:45,"RT @BlueNovaTech: Blue Nova Technology, LLC - Finance (Blue Wallet) / Trades #LightLifePlatform #Business  #GlobalMarketing #InventoryTrack…","['LightLifePlatform', 'Business', 'GlobalMarketing']"
249,Artificialbra1n,"A basic AI driven bot, which retweet tweets that have 'Artificial Intelligence' in their content. 

-created by @harshamullapud1 using Py",,879,6,307477,5,2020-10-05 03:21:45,"RT @BlueNovaTech: Blue Nova Technology, LLC Light-Life Mobile Platform Packages #LightLifePlatform #Business  #GlobalMarketing #InventoryTr…","['LightLifePlatform', 'Business', 'GlobalMarketing']"
250,Artificialbra1n,"A basic AI driven bot, which retweet tweets that have 'Artificial Intelligence' in their content. 

-created by @harshamullapud1 using Py",,879,6,307477,3,2020-10-05 03:21:45,"RT @BlueNovaTech: Fly Light Application Packages - Blue Nova Technology, LLC #LightLifePlatform #Business  #GlobalMarketing #InventoryTrack…","['LightLifePlatform', 'Business', 'GlobalMarketing']"
251,ApexHench,"Apex support Hench
Love Great Gameplay
I work 4 the bigboss @rt_bat
Who RT's and Host's Twitch streams. Anyone who helps Apex GP cool AF with Us
LL Main
GG",,234,258,5672,12,2021-01-26 11:15:36,RT @L0V3Esports: How to run up a quick cod mobile kill montage 😩💖 #cod #CallofDuty #CODMobile #mobile #mobilegaming @NytroIsLit @L0V3_RT @L…,"['cod', 'CallofDuty', 'CODMobile', 'mobile', 'mobilegaming']"
252,Artificialbra1n,"A basic AI driven bot, which retweet tweets that have 'Artificial Intelligence' in their content. 

-created by @harshamullapud1 using Py",,879,6,307477,2,2020-10-05 03:21:45,"RT @BlueNovaTech: Blue Nova Technology, LLC - Fly Light Application / Airline #LightLifePlatform #Business  #GlobalMarketing #InventoryTrac…","['LightLifePlatform', 'Business', 'GlobalMarketing']"
253,Artificialbra1n,"A basic AI driven bot, which retweet tweets that have 'Artificial Intelligence' in their content. 

-created by @harshamullapud1 using Py",,879,6,307477,2,2020-10-05 03:21:45,"RT @BlueNovaTech: Blue Nova Technology, LLC - Light Life Application / Aviation #LightLifePlatform #Business  #GlobalMarketing #InventoryTr…","['LightLifePlatform', 'Business', 'GlobalMarketing']"
254,Artificialbra1n,"A basic AI driven bot, which retweet tweets that have 'Artificial Intelligence' in their content. 

-created by @harshamullapud1 using Py",,879,6,307477,2,2020-10-05 03:21:45,"RT @BlueNovaTech: Blue Nova Technology, LLC - Fly Light Application / Aerospace #LightLifePlatform #Business  #GlobalMarketing #InventoryTr…","['LightLifePlatform', 'Business', 'GlobalMarketing']"
