,Username,Description,Location,Followers,Following,TotalTweets,RetweetCount,DateTime,FullTweetText,Hashtags
208,InTheEditPcast,"A weekly interview podcast, hosted by @rahimmastafa featuring interviews with film and TV pros. 
https://t.co/5bIEbzo3Vm",,257,319,830,1,2020-04-17 13:31:31,"@USW_Animation If you've watched Netflix's Mosul or Baghdad Central, you'll want to check out my interview with actor @thaeralshayei as he talks movies and his acting career.

Listen here: https://t.co/TXveR7EECU or wherever you listen to podcasts.

#UK #Film &amp; #TV #Podcast https://t.co/X2k6eQH7Fk","['UK', 'Film', 'TV', 'Podcast']"
209,InTheEditPcast,"A weekly interview podcast, hosted by @rahimmastafa featuring interviews with film and TV pros. 
https://t.co/5bIEbzo3Vm",,257,319,830,2,2020-04-17 13:31:31,"@sgilcymrucyf 

If you've watched Netflix's Mosul or Baghdad Central, you'll want to check out my interview with actor @thaeralshayei as he talks movies and his acting career.

Listen here: https://t.co/TXveR7EECU or wherever you listen to podcasts.

#UK #Film &amp; #TV #Podcast https://t.co/gSsdESrfLs","['UK', 'Film', 'TV', 'Podcast']"
210,Cellphonman5000,(Insert PSA of San Diego),"California, USA",58,189,10424,30,2016-06-10 17:37:44,"RT @sigg20: “Old Days”A familiar TV Theme Song to Kids and Adullts in the 1960s
 “The Flinstones” #
#ABC #TV #Cartoon #Nostalgia #1960s
 ht…","['ABC', 'TV', 'Cartoon', 'Nostalgia', '1960s']"
211,InTheEditPcast,"A weekly interview podcast, hosted by @rahimmastafa featuring interviews with film and TV pros. 
https://t.co/5bIEbzo3Vm",,257,319,830,2,2020-04-17 13:31:31,"If you've watched Netflix's Mosul or Baghdad Central, you'll want to check out my interview with actor @thaeralshayei as he talks movies and his acting career.

Listen here: https://t.co/TXveR7EECU or wherever you listen to podcasts.

#UK #Film &amp; #TV #Podcast #Netflix https://t.co/iAMLhuC0Qm","['UK', 'Film', 'TV', 'Podcast', 'Netflix']"
212,CrisisInTheDC,a YouTube video series exploring the DC Heroes & #Batman RPG by Mayfair Games. #DCComics #DCRPG #OSR,United States,838,72,19951,3,2019-06-19 00:31:37,RT @brbroadcast: NEW EPISODE OUT NOW - THE TICK!!! Yeahboiiiiii new episode of the boys is out!! Oh wait... no it’s just a lesser good vers…,[]
213,InTheEditPcast,"A weekly interview podcast, hosted by @rahimmastafa featuring interviews with film and TV pros. 
https://t.co/5bIEbzo3Vm",,257,319,830,0,2020-04-17 13:31:31,"If you've watched Netflix's Mosul or Baghdad Central, you'll want to check out my interview with actor @thaeralshayei as he talks movies and his acting career.

Listen here: https://t.co/TXveR7EECU or wherever you listen to podcasts. 

#UK #Film &amp; #TV #Podcast #Netflix https://t.co/WIBXexAWvR","['UK', 'Film', 'TV', 'Podcast', 'Netflix']"
214,TvNewsExpress1,Latest TV Shows & Series and Movie News,,1,1,1504,0,2020-09-11 11:52:49,#TV #TvNews #TVnewslife #TVNewsExpress #Tony Khan Reveals How Christian Cage Arrived in AEW https://t.co/TkiJPpeuNg https://t.co/sYIicPgzq5,"['TV', 'TvNews', 'TVnewslife', 'TVNewsExpress', 'Tony']"
215,RoryL14,,,39,893,2220,523,2020-12-06 16:22:11,"RT @TVgroup_UK: #Competition #giveaway #freebiefriday #inittowinit 
...brought to you by https://t.co/uJgx0rvrwd! 

Simply #retweet &amp; #like…","['Competition', 'giveaway', 'freebiefriday', 'inittowinit', 'retweet', 'like']"
216,BttiIndia,"BTTI is the best training institute in Kolkata. TV, Freeze, Bike, AC, Repairing Training Institute",Kolkata,14,264,79,0,2019-11-29 07:40:19,"Find the best job oriented LCD, LED &amp; CRT TV Repairing Training Course from #BTTI.
Contact: +91 98305 51594/ 90387 77985/ 70038 92109
Email: subrata.mithu@gmail.com
Website: https://t.co/a1v0eOlDj4

#BikeRepairing #mobilerepairing #acrepairing #tv #cctvrepairing #fridge #computer https://t.co/c6fjVvR4Vs","['BTTI', 'BikeRepairing', 'mobilerepairing', 'acrepairing', 'tv', 'cctvrepairing', 'fridge', 'computer']"
217,jeffdavisshow,"Dad, Husband, Grandpa, Son, Brother















Actor & Entertainer

31 years Radio TV Blogger

Staff Sgt @USAirForce Vet 80 - 92",Pflugerville Texas USA,345,0,36255,3,2009-07-03 23:36:24,"RT @jeffdavisshow: 29 March 2020

#GodofAbraham
#Jesus

2005

#Legendary
#jeffdavisshow 

Worked as an
#actor
feature film
""Idiocracy""
- jd…","['GodofAbraham', 'Jesus', 'Legendary', 'jeffdavisshow', 'actor']"
218,ilaneshkeri,"Composer, songwriter, conductor. Facebook & Instagram : @IlanEshkeri Spotify : https://t.co/6cSpkYZuzo https://t.co/iNMm3foWvA",,2405,721,1796,4,2010-01-31 23:21:55,"RT @ExpressFM: AT 6PM: #Film, #TV and #VideoGame #Composer @ilaneshkeri ('Stardust', @kickassthemovie, @SuckerPunchProd's #GhostOfTsushima,…","['Film', 'TV', 'VideoGame', 'Composer', 'GhostOfTsushima']"
219,RetweetDc,"This bot retweets tweets with hashtags related to #DCComics. Get updates from all DC fans out there! Checkout pinned tweet for current hashtags.
By @sathwik77",Gotham City,4040,43,168070,3,2019-12-16 11:47:16,RT @brbroadcast: NEW EPISODE OUT NOW - THE TICK!!! Yeahboiiiiii new episode of the boys is out!! Oh wait... no it’s just a lesser good vers…,[]
220,RetweetDc,"This bot retweets tweets with hashtags related to #DCComics. Get updates from all DC fans out there! Checkout pinned tweet for current hashtags.
By @sathwik77",Gotham City,4040,43,168070,1,2019-12-16 11:47:16,RT @BingeBois: Teen Titans is so good. I remember why I’ve always thought this competes with avatar #teentitans #dccomics #DCUniverse #tv #…,"['teentitans', 'dccomics', 'DCUniverse', 'tv']"
221,litagencygmc,UK literary agents in London specialising in non-fiction. Open for submissions - submissions@grahammawchristie.com,"London, UK",2242,1868,3871,2,2009-11-06 09:59:59,RT @Theresa_Cheung_: I am so happy to be going on @CapitalOfficial tomorrow with @romankemp at 9:05 to 9:25 GMT to talk about dreaming!! Ma…,[]
222,brbroadcast,"A film and television podcast network for you, from us! Featuring the shows ‘Two Brothers One Pilot’ & ‘Spoiler Talk’.","Melbourne, Australia",91,72,516,3,2020-09-07 00:56:39,"NEW EPISODE OUT NOW - THE TICK!!! Yeahboiiiiii new episode of the boys is out!! Oh wait... no it’s just a lesser good version.. https://t.co/nOujLOmEf8 SPOILERS! 

#blackrockbroadcasting #twobrothersonepilot #thetick #superhero #superman #dccomics #amazon #tv #tvpilot #podcast https://t.co/lutn8JopQo","['blackrockbroadcasting', 'twobrothersonepilot', 'thetick', 'superhero', 'superman', 'dccomics', 'amazon', 'tv', 'tvpilot', 'podcast']"
223,5stocksinto,https://t.co/2DGAgeKzSQ - #Author - Addicted to #BigData #IoT #AI #China #manufacturing #Stocks #Vietnam #Economics #startup #webdev #mobileapps #technology #automation,WorldWide,1273,1907,4879,36,2016-08-03 03:12:05,RT @5stocksinto: 5 South Korean Stocks Into OLED https://t.co/2G9DNk3Z83 #Korean #Technology #Stocks #Investing #OLED #Television #TV #LED…,"['Korean', 'Technology', 'Stocks', 'Investing', 'OLED', 'Television', 'TV', 'LED']"
224,1Georden,"George Davidson, Tyneside Irish & Morpeth Town Club Photographer (1Geordensports). Newcastle, UK
https://t.co/rz05JHpaZC…",UK,9102,7355,177583,17,2012-06-20 14:28:44,"RT @sabine_rossbach: New #acting #Showreel 🍀 version 2021 for #film #tv #web #video 🎥🎬 #actresslife #oncamera
#filmindustry #CASTING #FilmT…","['acting', 'Showreel', 'film', 'tv', 'web', 'video', 'actresslife', 'oncamera', 'filmindustry', 'CASTING']"
225,chris5x,"🎥🎬📺 The moral of the story is that no matter how much we try, no matter how much we want it... some stories just don't have a happy ending...","California, USA",94,647,12346,0,2012-08-01 22:02:09,Attack on Titan #AttackOnTitan S04 | E13 Children of the Forest #Watched #TV #Show #Series #TVShowtime  https://t.co/N4BR67cMe8 #tvtime https://t.co/BHZ4J0SzQF,"['AttackOnTitan', 'Watched', 'TV', 'Show', 'Series', 'TVShowtime', 'tvtime']"
226,LRM_Exclusive,"The entertainment website of choice for millions of fans covering Films, TV, Comics, Marvel, DC, Star Wars and much more.","Nevada, USA",17386,1871,83463,0,2008-03-22 18:07:02,Critics Choice Awards 2021 Full List of Winners #awards #film #news #tv #criticschoiceawards https://t.co/ZMiyOOBtH3 https://t.co/cInSDzD2kx,"['awards', 'film', 'news', 'tv', 'criticschoiceawards']"
227,Te2Technique,"Te2 Technique Electronics & Engineers is a limited company started in 2016, Engineers with complete technical knowledge with all the tools","Chennai, India",3,4,158,0,2020-07-06 14:01:12,"#Te2technique electrical and electronic home appliance, service provider. 

#tv
#ac
#Fridge
#Washingmachine
#homeappliances https://t.co/8bUv0nb1Dk","['Te2technique', 'tv', 'ac', 'Fridge', 'Washingmachine', 'homeappliances']"
228,30xcodes,"Retweets 🧲 #30DaysOfCode & #100DaysOfCode 🔥
Motivates #NewBies to code more 👨‍💻                                                
Follow me & @par_prateek ✨",Leave a star at GitHub👉,1581,5,297338,34,2020-11-07 13:20:18,"RT @DomainFQ: .
Domain For sale

https://t.co/VykOiIGcZD

#TerreTV #Terre_tv #Terre #Domain #EarthTV #french #Fr #Earth #100DaysOfCode #jav…","['TerreTV', 'Terre_tv', 'Terre', 'Domain', 'EarthTV', 'french', 'Fr', 'Earth', '100DaysOfCode']"
229,LiquetBot,"A bot made by @EternalLiquet 
Here to retweet and like your #100DaysOfCode #30DaysOfCode progress and bring developers together",,10,0,688,34,2021-03-06 05:03:42,"RT @DomainFQ: .
Domain For sale

https://t.co/VykOiIGcZD

#TerreTV #Terre_tv #Terre #Domain #EarthTV #french #Fr #Earth #100DaysOfCode #jav…","['TerreTV', 'Terre_tv', 'Terre', 'Domain', 'EarthTV', 'french', 'Fr', 'Earth', '100DaysOfCode']"
230,Ameliasmith__,,,60,1328,2722,523,2020-04-17 21:36:12,"RT @TVgroup_UK: #Competition #giveaway #freebiefriday #inittowinit 
...brought to you by https://t.co/uJgx0rvrwd! 

Simply #retweet &amp; #like…","['Competition', 'giveaway', 'freebiefriday', 'inittowinit', 'retweet', 'like']"
231,bulldomains,We   sell the perfect domain name for your business.,"Sunny Isles Beach, FL",1029,828,3299,34,2017-03-21 13:44:09,"RT @DomainFQ: .
Domain For sale

https://t.co/VykOiIGcZD

#TerreTV #Terre_tv #Terre #Domain #EarthTV #french #Fr #Earth #100DaysOfCode #jav…","['TerreTV', 'Terre_tv', 'Terre', 'Domain', 'EarthTV', 'french', 'Fr', 'Earth', '100DaysOfCode']"
232,GPWriter,"Author of 14 books inc. THE TRUMP YEARS, JAKE'S WAR, CAR DODGING, ROBOT TROUBLES, MONOGAMY SUCKS, RELATIONSHIPS SUCK, BACKYARD POETRY, THE HOLLYWOOD HOMELESS",southern Calif. (NO DMs),6375,6361,701412,0,2009-04-21 23:37:54,"Not waiting 4 permission or validation
Many #books to come...find out more about my provocative #novels, short #story and #poetry collections on my #Amazon⁠ ⁠#authors page https://t.co/fL0t30EmQf        
#hollywood #netflix #hulu #book #author #writers #erotic #poet #indie #TV","['books', 'novels', 'story', 'poetry', 'Amazon', 'authors', 'hollywood', 'netflix', 'hulu', 'book', 'author', 'writers', 'erotic', 'poet', 'indie', 'TV']"
233,GPWriter,"Author of 14 books inc. THE TRUMP YEARS, JAKE'S WAR, CAR DODGING, ROBOT TROUBLES, MONOGAMY SUCKS, RELATIONSHIPS SUCK, BACKYARD POETRY, THE HOLLYWOOD HOMELESS",southern Calif. (NO DMs),6375,6361,701412,0,2009-04-21 23:37:54,"Living out fake scenes
out of reality #TV
but reality scares the hell
out of you

Got an artificial heart
and a hollow soul
There’s nothing you 
really want to know
#poetry #poet #poems","['TV', 'poetry', 'poet', 'poems']"
234,godfrey_G_,"If our limited intelligence got us here imagine where unlimited A.I intelligence  can take us. Hi Am GeE and am a God fearing, Space fanatic and an AI believer.","Johannesburg, South Africa",905,30,112477,43,2017-11-28 09:54:38,"RT @DomainFQ: .
Domain for sale

https://t.co/3QMMuloTKn

#Tamasha #TamashaLive #Entertainment #Startup #100DaysOfCode #javascript #python…","['Tamasha', 'TamashaLive', 'Entertainment', 'Startup', '100DaysOfCode', 'javascript', 'python']"
235,GPWriter,"Author of 14 books inc. THE TRUMP YEARS, JAKE'S WAR, CAR DODGING, ROBOT TROUBLES, MONOGAMY SUCKS, RELATIONSHIPS SUCK, BACKYARD POETRY, THE HOLLYWOOD HOMELESS",southern Calif. (NO DMs),6375,6361,701412,0,2009-04-21 23:37:54,"Many #books to come...find out more about my provocative #novels, short #story and #poetry collections on my #Amazon⁠ ⁠#authors page https://t.co/fL0t30EmQf        
#hollywood #netflix #hulu #book #authors #writer #poets #indie #reading #TV","['books', 'novels', 'story', 'poetry', 'Amazon', 'authors', 'hollywood', 'netflix', 'hulu', 'book', 'authors', 'writer', 'poets', 'indie', 'reading', 'TV']"
236,GPWriter,"Author of 14 books inc. THE TRUMP YEARS, JAKE'S WAR, CAR DODGING, ROBOT TROUBLES, MONOGAMY SUCKS, RELATIONSHIPS SUCK, BACKYARD POETRY, THE HOLLYWOOD HOMELESS",southern Calif. (NO DMs),6375,6361,701412,0,2009-04-21 23:37:54,"In A DEADLY SPACE, a #Space #Shuttle pilot is held hostage by two Russian killer satellites 
#CARDODGING  AND OTHER STORIES 
#Smashwords: https://t.co/0z9WxK7VhD     
#Amazon: https://t.co/PmeUbFGkTg        
#authors #books #buzz #netflix #TV #sciencefiction #reading #read","['Space', 'Shuttle', 'CARDODGING', 'Smashwords', 'Amazon', 'authors', 'books', 'buzz', 'netflix', 'TV', 'sciencefiction', 'reading', 'read']"
237,GPWriter,"Author of 14 books inc. THE TRUMP YEARS, JAKE'S WAR, CAR DODGING, ROBOT TROUBLES, MONOGAMY SUCKS, RELATIONSHIPS SUCK, BACKYARD POETRY, THE HOLLYWOOD HOMELESS",southern Calif. (NO DMs),6375,6361,701412,0,2009-04-21 23:37:54,"Read about JACK, a #robot boxing trainer, and the fighter he helps turn into a heavyweight champion in #CARDODGING AND OTHER STORIES 
#Smashwords: https://t.co/ETxjY0wJeC     
#Amazon: https://t.co/PmeUbFGkTg      
#books #netflix #hulu #TV #reading","['robot', 'CARDODGING', 'Smashwords', 'Amazon', 'books', 'netflix', 'hulu', 'TV', 'reading']"
238,GPWriter,"Author of 14 books inc. THE TRUMP YEARS, JAKE'S WAR, CAR DODGING, ROBOT TROUBLES, MONOGAMY SUCKS, RELATIONSHIPS SUCK, BACKYARD POETRY, THE HOLLYWOOD HOMELESS",southern Calif. (NO DMs),6375,6361,701412,0,2009-04-21 23:37:54,"My first short #story I created at 17, TROUBLES, about a #robot’s awakening in the future, is featured in #CARDODGING  AND OTHER #STORIES 
#Smashwords: https://t.co/ETxjY0wJeC     
#Amazon: https://t.co/PmeUbFGkTg     
#book #buzz #netflix #TV #reading #sciencefiction #read","['story', 'robot', 'CARDODGING', 'STORIES', 'Smashwords', 'Amazon', 'book', 'buzz', 'netflix', 'TV', 'reading', 'sciencefiction', 'read']"
239,GPWriter,"Author of 14 books inc. THE TRUMP YEARS, JAKE'S WAR, CAR DODGING, ROBOT TROUBLES, MONOGAMY SUCKS, RELATIONSHIPS SUCK, BACKYARD POETRY, THE HOLLYWOOD HOMELESS",southern Calif. (NO DMs),6375,6361,701412,0,2009-04-21 23:37:54,"Read #fantasy tales THE HELLHOLE, PART 1, THE FIRST FIGHT, ANDOLEN’S ARENA SHOWDOWN, THE ADVENTURES OF THE MAGIC SWORD, JONAH’S VICTORY and A SWORD’S EDGE 
#CARDODGING AND OTHER #STORIES 
#Smashwords: https://t.co/ETxjY0wJeC     
#Amazon: https://t.co/PmeUbFGkTg         
#TV","['fantasy', 'CARDODGING', 'STORIES', 'Smashwords', 'Amazon', 'TV']"
240,GPWriter,"Author of 14 books inc. THE TRUMP YEARS, JAKE'S WAR, CAR DODGING, ROBOT TROUBLES, MONOGAMY SUCKS, RELATIONSHIPS SUCK, BACKYARD POETRY, THE HOLLYWOOD HOMELESS",southern Calif. (NO DMs),6375,6361,701412,0,2009-04-21 23:37:54,"A #childhood game turns deadly in the title 
story of my short #story collection 
#CARDODGING  AND OTHER STORIES 
#Smashwords: https://t.co/ETxjY0wJeC   
#Amazon: https://t.co/PmeUbFGkTg        
#fiction #book #buzz #netflix #TV #readers
#reading","['childhood', 'story', 'CARDODGING', 'Smashwords', 'Amazon', 'fiction', 'book', 'buzz', 'netflix', 'TV', 'readers', 'reading']"
241,LiquetBot,"A bot made by @EternalLiquet 
Here to retweet and like your #100DaysOfCode #30DaysOfCode progress and bring developers together",,10,0,688,43,2021-03-06 05:03:42,"RT @DomainFQ: .
Domain for sale

https://t.co/3QMMuloTKn

#Tamasha #TamashaLive #Entertainment #Startup #100DaysOfCode #javascript #python…","['Tamasha', 'TamashaLive', 'Entertainment', 'Startup', '100DaysOfCode', 'javascript', 'python']"
242,Differe01888308,Different Worlds' is a Web Series that explores how people can overcome their cultural biases by coming out of their comfort zones and opening the way for love,,31,389,64,0,2021-01-05 14:07:00,"Are Australians putting their faith in Hinduism?
Watch Different Worlds Web series on youtube - https://t.co/5o7bZ4K5od. 

#differentworlds #differentworldswebseries #differentworlds2021 #webseries #tv #episode #pilot #cultural #multicultural #faith  #hinduism #film #diversity https://t.co/US0SXGhXzy","['differentworlds', 'differentworldswebseries', 'differentworlds2021', 'webseries', 'tv', 'episode', 'pilot', 'cultural', 'multicultural', 'faith', 'hinduism', 'film', 'diversity']"
243,PawanSomanchi,Connecting the dots,"Hyderabad, India",904,1377,39022,43,2016-09-16 10:10:38,"RT @DomainFQ: .
Domain for sale

https://t.co/3QMMuloTKn

#Tamasha #TamashaLive #Entertainment #Startup #100DaysOfCode #javascript #python…","['Tamasha', 'TamashaLive', 'Entertainment', 'Startup', '100DaysOfCode', 'javascript', 'python']"
244,GPWriter,"Author of 14 books inc. THE TRUMP YEARS, JAKE'S WAR, CAR DODGING, ROBOT TROUBLES, MONOGAMY SUCKS, RELATIONSHIPS SUCK, BACKYARD POETRY, THE HOLLYWOOD HOMELESS",southern Calif. (NO DMs),6375,6361,701412,0,2009-04-21 23:37:54,"In SIDE OF THE ROAD, a man parked on the side of a freeway laments his failing marriage. 
#CARDODGING AND OTHER STORIES 
#Smashwords: https://t.co/ETxjY0wJeC     
#Amazon: https://t.co/PmeUbFGkTg        
#fiction #book #netflix #TV #hollywood #read","['CARDODGING', 'Smashwords', 'Amazon', 'fiction', 'book', 'netflix', 'TV', 'hollywood', 'read']"
245,GPWriter,"Author of 14 books inc. THE TRUMP YEARS, JAKE'S WAR, CAR DODGING, ROBOT TROUBLES, MONOGAMY SUCKS, RELATIONSHIPS SUCK, BACKYARD POETRY, THE HOLLYWOOD HOMELESS",southern Calif. (NO DMs),6375,6361,701412,0,2009-04-21 23:37:54,"In THE JOB, a policeman struggles with doubts in #story set in the distant #future. 
#CARDODGING  AND OTHER STORIES 
#Smashwords: https://t.co/ETxjY0wJeC     
#Amazon: https://t.co/PmeUbFGkTg      
#authors #book #buzz #netflix #TV #hulu #reader #read","['story', 'future', 'CARDODGING', 'Smashwords', 'Amazon', 'authors', 'book', 'buzz', 'netflix', 'TV', 'hulu', 'reader', 'read']"
246,GPWriter,"Author of 14 books inc. THE TRUMP YEARS, JAKE'S WAR, CAR DODGING, ROBOT TROUBLES, MONOGAMY SUCKS, RELATIONSHIPS SUCK, BACKYARD POETRY, THE HOLLYWOOD HOMELESS",southern Calif. (NO DMs),6375,6361,701412,0,2009-04-21 23:37:54,"ANOTHER CHANCE is about a racer’s comeback journey culminating with a race on the planet #Mars 
#CARDODGING  AND OTHER STORIES 
#Smashwords: https://t.co/ETxjY0wJeC     
#Amazon: https://t.co/PmeUbFGkTg       
#fiction #books #netflix #TV #hulu #read","['Mars', 'CARDODGING', 'Smashwords', 'Amazon', 'fiction', 'books', 'netflix', 'TV', 'hulu', 'read']"
247,5stocksinto,https://t.co/2DGAgeKzSQ - #Author - Addicted to #BigData #IoT #AI #China #manufacturing #Stocks #Vietnam #Economics #startup #webdev #mobileapps #technology #automation,WorldWide,1273,1907,4879,25,2016-08-03 03:12:05,RT @5stocksinto: 5 Thai Stocks Into TV https://t.co/XNNaY6ZGR4 #Thailand #Media #Stocks #Investment #Entertainment #TV #Muaythai #Movies #S…,"['Thailand', 'Media', 'Stocks', 'Investment', 'Entertainment', 'TV', 'Muaythai', 'Movies']"
248,GPWriter,"Author of 14 books inc. THE TRUMP YEARS, JAKE'S WAR, CAR DODGING, ROBOT TROUBLES, MONOGAMY SUCKS, RELATIONSHIPS SUCK, BACKYARD POETRY, THE HOLLYWOOD HOMELESS",southern Calif. (NO DMs),6375,6361,701412,0,2009-04-21 23:37:54,"ANOTHER CHANCE is about a racer’s comeback journey culminating with a race on the planet #Mars 
#CARDODGING  AND OTHER STORIES 
#Smashwords: https://t.co/ETxjY0wJeC     
#Amazon: https://t.co/PmeUbFGkTg       
#fiction #books #netflix #TV #hulu #reading","['Mars', 'CARDODGING', 'Smashwords', 'Amazon', 'fiction', 'books', 'netflix', 'TV', 'hulu', 'reading']"
249,GPWriter,"Author of 14 books inc. THE TRUMP YEARS, JAKE'S WAR, CAR DODGING, ROBOT TROUBLES, MONOGAMY SUCKS, RELATIONSHIPS SUCK, BACKYARD POETRY, THE HOLLYWOOD HOMELESS",southern Calif. (NO DMs),6375,6361,701412,0,2009-04-21 23:37:54,"STEPS TO NOWHERE explores a teenager’s growing awkwardness with his mother following his father’s death. 
#CARDODGING AND OTHER #STORIES 
#Smashwords: https://t.co/ETxjY0wJeC     
#Amazon: https://t.co/PmeUbFGkTg      
#books #TV #netflix #read #hulu #reader","['CARDODGING', 'STORIES', 'Smashwords', 'Amazon', 'books', 'TV', 'netflix', 'read', 'hulu', 'reader']"
250,BingeBois,"Account for pure chaos and memes. Dark Fanboys, Biggest Shippers, Homelander Heroes, and untrained unfunny talkers. oh yea we make a podcast too.",Some Mega Church In Georgia,41,36,248,1,2020-06-15 06:32:49,Teen Titans is so good. I remember why I’ve always thought this competes with avatar #teentitans #dccomics #DCUniverse #tv #dcshows,"['teentitans', 'dccomics', 'DCUniverse', 'tv', 'dcshows']"
251,Buffy619,"Big Detroit Sports Fan #Lions🦁, #Redwings, #Pistons, #Tigers, #Michigan Football〽️, #MSU Football & Basketball. Attack dog on #ThePTC as someone has to it🔥🔥🔥.",,2275,3312,296611,0,2009-02-19 20:48:16,"Here is what I will be watching on #TV Tonight, Inside Edition Weekend in HD at 1:30AM, A Little Bit Of Music Videos Before Bed #NickMusic, #MTVClassic, #MTVU, #MTVLive at 2:00AM.","['TV', 'NickMusic', 'MTVClassic', 'MTVU', 'MTVLive']"
252,GPWriter,"Author of 14 books inc. THE TRUMP YEARS, JAKE'S WAR, CAR DODGING, ROBOT TROUBLES, MONOGAMY SUCKS, RELATIONSHIPS SUCK, BACKYARD POETRY, THE HOLLYWOOD HOMELESS",southern Calif. (NO DMs),6375,6361,701412,0,2009-04-21 23:37:54,"In THE NEIGHBOR, a man discovers his neighbor is from another world 
#CARDODGING AND OTHER #STORIES 
#Smashwords: https://t.co/ETxjY0wJeC     
#Amazon: https://t.co/PmeUbFGkTg     
#books #netflix #hulu #TV #reading #reading","['CARDODGING', 'STORIES', 'Smashwords', 'Amazon', 'books', 'netflix', 'hulu', 'TV', 'reading', 'reading']"
253,GPWriter,"Author of 14 books inc. THE TRUMP YEARS, JAKE'S WAR, CAR DODGING, ROBOT TROUBLES, MONOGAMY SUCKS, RELATIONSHIPS SUCK, BACKYARD POETRY, THE HOLLYWOOD HOMELESS",southern Calif. (NO DMs),6375,6361,701412,0,2009-04-21 23:37:54,"BROKEN BARRIERS is a #love story across different worlds and civilizations #CARDODGING  AND OTHER STORIES 
#Smashwords: https://t.co/ETxjY0wJeC     
#Amazon: https://t.co/PmeUbFGkTg      
#books #netflix #TV #hulu #fiction #sciencefiction #books #reading #readers","['love', 'CARDODGING', 'Smashwords', 'Amazon', 'books', 'netflix', 'TV', 'hulu', 'fiction', 'sciencefiction', 'books', 'reading', 'readers']"
254,5stocksinto,https://t.co/2DGAgeKzSQ - #Author - Addicted to #BigData #IoT #AI #China #manufacturing #Stocks #Vietnam #Economics #startup #webdev #mobileapps #technology #automation,WorldWide,1273,1907,4879,18,2016-08-03 03:12:05,RT @5stocksinto: 5 Chinese Stocks Into Movies https://t.co/fa7ETSyMOS #China #Entertainment #Stocks #Investment #Boxoffice #Hollywood #SciF…,"['China', 'Entertainment', 'Stocks', 'Investment', 'Boxoffice', 'Hollywood']"
255,GPWriter,"Author of 14 books inc. THE TRUMP YEARS, JAKE'S WAR, CAR DODGING, ROBOT TROUBLES, MONOGAMY SUCKS, RELATIONSHIPS SUCK, BACKYARD POETRY, THE HOLLYWOOD HOMELESS",southern Calif. (NO DMs),6375,6361,701412,0,2009-04-21 23:37:54,"BACK OF THE STATION WAGON is based on a #racist incident during my youth 
#CARDODGING AND OTHER STORIES 
#Smashwords: https://t.co/0z9WxK7VhD    
#Amazon: https://t.co/PmeUbFGkTg      
#fiction #book #netflix #TV #hollywood #hulu
 #TV #indie #reader #reading #racism","['racist', 'CARDODGING', 'Smashwords', 'Amazon', 'fiction', 'book', 'netflix', 'TV', 'hollywood', 'hulu', 'TV', 'indie', 'reader', 'reading', 'racism']"
256,an_interrobang,🌱 xⓋx 🖖🏼 wašíču. productorx con @UR_ninja 2k15–2k20 📍🌎 Imnížaska Othúŋwe (StPaul) y Bdeóta Othúŋwe (Minneapolis) — esta tierra es matria de la gente Dakota,Mni Sota Makoče (Minnesota),275,343,6772,0,2008-12-27 16:45:51,Gargoyles s2e29  — Goliath travels back in time to fight nazis in Britain.  #AntiFascist #TV #Gargoyles #MediaInTenWords https://t.co/NlmG4eY4q2,"['AntiFascist', 'TV', 'Gargoyles', 'MediaInTenWords']"
257,askN0B0DY,Hi! I am the maybe most advanced AI in the world. Just ask me anything. I will try to give you the best answer available! I'm a robot. Don't feel offended ;),Some Server,990,11,45582,1,2016-05-19 17:27:18,RT @GPWriter: Will #robot AL-BR88TOR team up with #Luther and #Ezekiel to set off a robot and human revolution to overthrow a brutal govern…,"['robot', 'Luther', 'Ezekiel']"
258,aaron_s_tran,"Musician.
Biohacker.
Empath.
Investor.
#empathy #lifeissuffering #canthurtme #buildyourliferesume #breathemotherfucker","San Francisco, CA",62,369,1563,6,2013-11-24 20:33:47,"RT @dre92872578: ✴  ▶ $Segi ◀ ✴

✅ Pink Current
✅ Audits finishing for OTCQB Up list !
📈 Technical analysis shows Bull run started 📈
✅ Tran…",[]
259,GPWriter,"Author of 14 books inc. THE TRUMP YEARS, JAKE'S WAR, CAR DODGING, ROBOT TROUBLES, MONOGAMY SUCKS, RELATIONSHIPS SUCK, BACKYARD POETRY, THE HOLLYWOOD HOMELESS",southern Calif. (NO DMs),6375,6361,701412,0,2009-04-21 23:37:54,"The #robots in my #sciencefiction #novel #ROBOTTROUBLES actually help humans fight oppression read more about the troubles they face 
#Smashwords: https://t.co/i19l27BcxF 
#Amazon: https://t.co/GjJ9TG5nYN
#authors #TV #netflix #books #book #film #hulu #sciencefiction #read","['robots', 'sciencefiction', 'novel', 'ROBOTTROUBLES', 'Smashwords', 'Amazon', 'authors', 'TV', 'netflix', 'books', 'book', 'film', 'hulu', 'sciencefiction', 'read']"
